,url,label,salience,button,banner_size,button_size,button_size_p,corner,choices,brightness,banner_brightness,contrast,banner_distance,button_distance,button_banner_distance,link,hidden
1236,rainews.it_false,x,1.283219638001995,accept,7815.201519686071,182.53953964562726,0.02335698435745003,False,False,113.7492409715564,236.10937897731526,122.36013800575886,7.588131924097258,52.96558090993735,47.53699803330281,False,False
1237,raiplay.it_false,x,1.5866156005162275,accept,8043.643566134444,205.38374429046507,0.02553367048176737,False,False,128.26921146953404,236.63635255416548,108.36714108463144,8.362369465313154,53.21737618828255,48.21685891183896,False,False
1238,raiplay.it_false,x,1.2608539267232677,reject,8043.643566134444,228.48486595098973,0.028405642800106486,True,False,238.08369735038102,236.63635255416548,1.447344796215532,8.362369465313154,39.331402153037324,45.72335811657395,False,False
1239,raiplay.it_false,x,1.6801596592451309,manage,8043.643566134444,202.53624736660043,0.02517966462603139,False,False,135.8306194818353,236.63635255416548,100.80573307233018,8.362369465313154,42.92765051451336,35.79945517323332,False,False
1240,reckitt.us_false,manage,1.6398132199199544,accept,4805.6327784257055,370.2174196049954,0.07703822507350973,False,False,157.35585888116307,233.95029015190306,76.59443127073999,3.4079327503349934,20.234013436035866,16.828794767719867,False,False
1241,reckitt.us_false,manage,1.6371637026542967,manage,4805.6327784257055,285.34916542304967,0.059378062906531165,False,False,130.4853046594982,233.95029015190306,103.46498549240485,3.4079327503349934,34.14596489020794,30.740087526940894,False,False
1242,recup.de_false,full,1.5717739859024928,accept,4049.825737777108,130.3853854611627,0.03219530762642874,False,False,175.58232662192393,237.56125467322227,61.97892805129834,0.597266242587828,30.979619520603496,31.413253854123113,False,False
1243,recup.de_false,full,1.2635013737249114,reject,4049.825737777108,120.10870483368173,0.029657746434197857,False,False,237.98177466863035,237.56125467322227,0.4205199954080854,0.597266242587828,24.822481246341788,24.90491198101751,False,False
1244,recup.de_false,full,1.1811918935241916,manage,4049.825737777108,119.38077328923531,0.029478002516414872,False,False,233.75406403940886,237.56125467322227,3.8071906338134056,0.597266242587828,31.900239364763912,31.607090694144002,False,False
1245,redperfume.com_false,full,1.6814461614118625,accept,3332.641888486792,138.3069934448455,0.041500706668379746,False,False,65.2137400530504,240.73671006864285,175.52297001559245,32.49051672464769,46.62145312574682,22.77038957630619,False,False
1246,redperfume.com_false,full,0.638499998782184,manage,3332.641888486792,164.5553485475362,0.049376846974174486,False,False,234.15912318068868,240.73671006864285,6.577586887954169,32.49051672464769,41.63474165985983,9.14992666991674,False,False
1247,redperfume.com_false,full,0.6497064395681681,reject,3332.641888486792,178.25758938417718,0.053488372093023234,False,False,238.44307893982221,240.73671006864285,2.2936311288206355,32.49051672464769,47.178016392800416,23.581835783203815,False,False
1248,register.it_false,full,1.7566049625765927,accept,3544.38432891551,173.41898558873842,0.04892781636967686,False,False,156.19389679410253,244.7946136509315,88.60071685682897,0.5207575555749481,27.73908748978498,27.257896273684104,False,False
1249,register.it_false,full,1.2052873176900318,manage,3544.38432891551,111.75890182385365,0.031531259438236196,False,False,240.2461038961039,244.7946136509315,4.548509754827592,0.5207575555749481,34.923392038530906,34.53311776526098,True,False
1250,register.it_false,full,1.3318647087453162,reject,3544.38432891551,129.03657112880566,0.03640591966173361,False,False,250.06454388984508,244.7946136509315,5.269930238913588,0.5207575555749481,26.946647325308632,26.709594350376015,True,False
1251,remediumfarm.ro_false,full,1.8282911808941342,accept,2144.5394499649037,123.20111737623166,0.05744875310092706,False,False,156.99792960662526,47.99431510372021,109.00361450290505,32.68160956757462,37.60718584225893,25.118951436710457,False,False
1252,remediumfarm.ro_false,full,1.356460703435493,reject,2144.5394499649037,126.99192098780806,0.059216407042494056,False,False,46.43645139048495,47.99431510372021,1.557863713235264,32.68160956757462,49.62230379788423,41.36479482813969,False,False
1253,remediumfarm.ro_false,full,1.1883191862523266,manage,2144.5394499649037,71.83142070799495,0.0334950334950334,False,False,45.086952026468154,47.99431510372021,2.9073630772520573,32.68160956757462,48.79161996152678,32.899348506094874,False,False
1254,restoric.nl_false,full xa,1.4656845800552556,accept,2080.085798007342,136.59421334026553,0.06566758615010908,False,False,143.53774193548387,236.48323733569634,92.94549540021248,34.61148940106491,40.90324273759964,21.230081360051525,False,False
1255,restoric.nl_false,full xa,0.8372669444162674,reject,2080.085798007342,138.86364697883405,0.0667586150109102,False,False,244.43173258003768,236.48323733569634,7.948495244341331,34.61148940106491,45.51383924127396,13.330936786015801,False,False
1256,restoric.nl_false,full xa,0.6253569150282982,manage,2080.085798007342,145.90745515892002,0.0701449215694347,False,False,241.44354838709677,236.48323733569634,4.960311051400424,34.61148940106491,55.438512697002395,21.041371684161717,False,False
1257,restoric.nl_false,full xa,0.9683630655229376,x,2080.085798007342,9.356061321269019,0.004497920869529438,True,False,213.15833333333333,236.48323733569634,23.324904002363013,34.61148940106491,45.72044134733723,28.305634336355475,False,False
1258,reuter.pt_false,full,1.3088047113393482,accept,5043.231055778847,391.13812371336144,0.07755705011079576,False,False,144.08196721311475,230.758717689284,86.67675047616925,23.768741762395898,32.0183045165278,35.324496479526864,False,False
1259,reuter.pt_false,full,0.7481786451962732,reject,5043.231055778847,337.6139594157437,0.06694398009563426,False,False,208.1280924906023,230.758717689284,22.630625198681685,23.768741762395898,36.79719986960026,31.43471716760415,False,False
1260,reuter.pt_false,full,0.8780177124564645,manage,5043.231055778847,192.92226252328192,0.03825370291179097,False,False,249.58359878797296,230.758717689284,18.824881098688962,23.768741762395898,44.22062662614816,33.04461294022687,True,False
1261,rfen.es_false,choices,0.5375683287547668,manage,1375.362423977846,272.0108903586321,0.19777397260273963,False,True,40.621900161030595,38.81154551495017,1.8103546460804267,42.13065625552609,51.932361510618954,26.33310560221105,False,False
1262,rfen.es_false,choices,1.5451115305379606,accept,1375.362423977846,56.05072892238469,0.040753424657534155,False,False,123.59521943573668,38.81154551495017,84.78367392078651,42.13065625552609,56.75287562415409,41.152959290246244,False,False
1263,rfen.es_false,choices,0.48826580081445686,reject,1375.362423977846,37.68116230076294,0.02739726027397263,False,False,58.73841059602649,38.81154551495017,19.926865081076322,42.13065625552609,61.19643945262205,41.752855156258946,False,False
1264,rfi.fr_false,full,1.7556335657524187,accept,6300.247517184945,142.6959924628324,0.02264926767934212,False,False,128.67797042325344,237.3581990184323,108.68022859517885,0.7543605306251138,39.04526078821938,39.20560691319664,False,False
1265,rfi.fr_false,full,1.7484361541471976,reject,6300.247517184945,140.27669056511283,0.02226526659190539,False,False,125.20947773616312,237.3581990184323,112.14872128226916,0.7543605306251138,39.514028844616774,39.337311666514864,False,False
1266,rfi.fr_false,full,0.36419246527114046,manage,6300.247517184945,112.82938938921627,0.017908723281340275,False,False,246.36180871828236,237.3581990184323,9.003609699850074,0.7543605306251138,46.31375444323364,46.30402501959074,False,False
1267,rheumapraxis-hannover.de_false,full,1.8102329357472942,accept,3859.6643266660976,131.0276780003802,0.03394794648206088,False,False,158.11967213114755,235.7786567643044,77.65898463315685,0.4393993303514302,30.334124552584974,30.76580711157943,False,False
1268,rheumapraxis-hannover.de_false,full,1.7001772717160666,reject,3859.6643266660976,111.11660928463598,0.02878918990880648,False,False,144.8061738208797,235.7786567643044,90.9724829434247,0.4393993303514302,23.346493076400886,23.735663666175498,False,False
1269,rheumapraxis-hannover.de_false,full,1.8516753382856324,manage,3859.6643266660976,113.7285989441209,0.02946593001841625,False,False,147.48284250960307,235.7786567643044,88.29581425470133,0.4393993303514302,30.382831806772764,30.562022406190387,False,False
1270,rightmove.co.uk_false,full,1.3591281375730597,accept,3965.942332155296,430.84983530713225,0.10863744331677824,False,False,170.41057062357854,234.8099715573286,64.39940093375006,0.7543605306251209,14.416636906522044,14.39688715953308,False,False
1271,rightmove.co.uk_false,full,1.4695990827060896,reject,3965.942332155296,480.82019485825737,0.12123731375512843,False,False,246.09382361038882,234.8099715573286,11.28385205306023,0.7543605306251209,25.78769454059391,25.77826883946215,False,False
1272,rightmove.co.uk_false,full,0.8130418425495883,manage,3965.942332155296,338.10279264411804,0.08525156553660115,False,False,251.51250648004148,234.8099715573286,16.702534922712886,0.7543605306251209,36.7735509902803,36.77145720363074,True,False
1273,ring.com_false,manage,1.395527062120013,accept,1551.950052760056,144.51582132394876,0.0931188610528641,False,False,54.81191749427043,225.37244492767326,170.56052743340283,41.84146040841792,56.13177299128059,38.46111954088609,False,False
1274,ring.com_false,manage,1.1919720987312727,manage,1551.950052760056,165.92557263120034,0.10691424787551057,False,False,230.31387347391788,225.37244492767326,4.941428546244623,41.84146040841792,46.672581080897096,21.734109039556515,False,False
1275,rocherocean.fr_false,full,1.7572327581692462,accept,4268.24802061369,258.97235181251574,0.060674157303370724,False,False,144.4645816778295,241.89388448587385,97.42930280804435,26.855434927326336,18.7691776388125,10.399333521494563,False,False
1276,rocherocean.fr_false,full,1.4863287868499868,reject,4268.24802061369,237.64823951049337,0.05567817014446228,False,False,247.32215422276622,241.89388448587385,5.428269736892361,26.855434927326336,26.822965811310805,21.799753737884686,False,False
